城市,区县,2020占比_无约束,2020占比_约束,2020_CCG,2020_CEADs,2020_均值,2020_差值,2020_SMAPE,2020_差异水平
天津,宝坻区,0.06774972813718241,0.06804480220809628,1246.1725076390753,1146.3792719887756,1196.2758898139255,99.79323565029972,0.08341991717798647,8.324743452871289
天津,滨海新区,0.22668583989330235,0.2276731370446711,4169.6058318361065,3769.342647035016,3969.4742394355612,400.2631848010906,0.10083531486981157,40.360664270211544
天津,宁河县,0.050725056663007084,0.0509459822575214,933.0247190642469,872.0320367933776,902.5283779288122,60.992682270869295,0.06757979445570425,4.121872931167424
天津,静海县,0.0850813570108569,0.08545191646640535,1564.9663981657475,1406.9772067569297,1485.9718024613385,157.98919140881776,0.10632045046018178,16.797481998425386
天津,蓟县,0.06813452097319941,0.06843127095325276,1253.250296237871,1082.1608292373346,1167.7055627376028,171.0894670005364,0.14651764319716803,25.067625480778243
新疆乌鲁木齐,天山区,0.10488924202059843,0.09486179377945629,597.5344390167952,321.0015026663487,459.2679708415719,276.5329363504465,0.6021167464470077,166.50511192076831
新疆乌鲁木齐,沙依巴克区,0.18307407135698378,0.1655721260720059,1042.9388221275651,456.93898663280333,749.9389043801842,585.9998354947618,0.7813967672194361,457.8983770467282
新疆乌鲁木齐,新市区,0.18819309110196372,0.17020176573806325,1072.1009223840604,570.7113016574122,821.4061120207363,501.3896207266482,0.6104040539620318,306.0502571060316
新疆乌鲁木齐,水磨沟区,0.12603730974861943,0.11398809883231892,718.0110345447769,337.09254853287433,527.5517915388256,380.91848601190253,0.7220494596384449,275.04198699118876
新疆乌鲁木齐,头屯河区,0.18559939423475788,0.1678560271989766,1057.3251153263536,507.9245939611417,782.6248546437477,549.400521365212,0.7019972827406563,385.6776731346787
新疆乌鲁木齐,达坂城区,0.022815694048676234,0.020634505713709464,129.97675149065591,62.258757063315095,96.11775427698551,67.71799442734081,0.7045315918659083,47.70946641186113
新疆乌鲁木齐,米东区,0.19027293362640363,0.1720827745893658,1083.9493971384152,291.67635070271007,687.8128739205627,792.273046435705,1.151872953350982,912.5978938582753
新疆乌鲁木齐,乌鲁木齐县,0.10482413175286663,0.09480290807610374,597.1635179713775,294.4054418570777,445.7844799142276,302.7580761142998,0.6791579558188137,205.62055608142467
新疆克拉玛依,独山子区,0.1560655537874221,0.15585566924649946,238.77088528563718,425.352683822634,332.06178455413556,186.5817985369968,0.5618888026742465,104.8382233807606
新疆克拉玛依,克拉玛依区,0.43997782065354935,0.4393861170990943,673.1395313958125,1169.928173355036,921.5338523754242,496.7886419592236,0.5390888687145446,267.8132269840328
新疆克拉玛依,白碱滩区,0.2811410818560683,0.2807629896668064,430.1289001695474,744.467521096493,587.2982106330202,314.33862092694557,0.5352282966912759,168.24292466301372
新疆克拉玛依,乌尔禾区,0.12416220335247675,0.1239952239875999,189.96068314900305,311.2420315299296,250.60135733946632,121.28134838092654,0.48396125890347036,58.69547404394357
新疆吐鲁番,吐鲁番市,0.19926587371235718,0.19533803486949655,337.73946228935955,392.55629605378846,365.147879171574,54.81683376442891,0.15012228439829395,8.229228308197598
新疆吐鲁番,鄯善县,0.6601189212047756,0.647106955375854,1118.8479258448517,1370.9613618630478,1244.90464385395,252.11343601819613,0.20251626280203164,51.0570708645842
新疆吐鲁番,托克逊县,0.1607231110802056,0.15755500975464937,272.41261186578873,324.6547291797688,298.5336705227788,52.24211731398009,0.17499572903282914,9.142147405578532
新疆哈密,哈密市,0.8289000194526427,0.8289236510299076,5300.137824685229,998.7765770092453,3149.4572008472373,4301.361247675984,1.36574684885982,5874.570569821219
新疆哈密,伊吾县,0.17107147179720214,0.17107634897009238,1093.8621753147706,206.18109389358688,650.0216346041788,887.6810814211838,1.365617748956501,1212.2330402016694
新疆昌吉,昌吉市,0.1985094368973402,0.2004600604911092,3812.950810601388,905.2031391499441,2359.076974875666,2907.747671451444,1.232578547635011,3584.0274017667066
新疆昌吉,阜康市,0.2342206422255381,0.23652217669167602,4498.88832285237,1059.261178249728,2779.074750551049,3439.627144602642,1.2376878829619877,4257.184838781832
新疆昌吉,呼图壁县,0.14204502450579232,0.14344080891034827,2728.3876262837343,625.5087734883581,1676.9481998860463,2102.878852795376,1.2539915382826214,2636.992287438868
新疆昌吉,玛纳斯县,0.17193558482341215,0.17362508439384547,3302.522730255335,751.545573397807,2027.034151826571,2550.977156857528,1.25847764062526,3210.3477136509955
新疆昌吉,奇台县,0.09412440130204362,0.09504930079699356,1807.9327504596145,418.74558169195666,1113.3391660757857,1389.1871687676578,1.247766369042922,1733.3810294942373
新疆昌吉,吉木萨尔县,0.1250301517609825,0.12625874203744183,2401.567532294181,583.2896296332758,1492.4285809637286,1818.2779026609053,1.2183349514030086,2215.2715201755386
新疆昌吉,木垒哈萨克自治县,0.024404024148135365,0.02464382667858574,468.75022725337936,101.15967141611122,284.95494933474527,367.59055583726814,1.2899953367907582,474.19010287839876
新疆博尔塔拉,博乐市,0.5942520285102588,0.6100341344870854,971.17434210344,619.3441525105552,795.2592473069976,351.83018959288484,0.44240942910666486,155.65299332027786
新疆博尔塔拉,精河县,0.28520827753128153,0.2927828200578775,466.1102495321409,296.2814863275902,381.1958679298656,169.82876320455074,0.4455157505427019,75.66138890281422
