城市,县,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
安徽六安,寿县,94.5447033229903,91.8405823824308,94.8484736774481,100.291949223894,95.6210109154289,102.388966773798,118.956216924409,129.6378686647,148.214634045918,164.257992068983,167.214809581298,175.603123972594,191.543028081397,210.779804488265,247.905090210185,261.712254981042,265.516116444047,259.925301462398,240.081720264886,243.49445545351398,237.17683767833302
安徽六安,霍邱县,105.04135453300401,111.64051964996699,119.88958988432601,128.55120937273702,124.015861209169,141.958866001015,166.139027633773,183.318004206218,215.629553890025,240.30283835447,258.04163848532903,274.325132976808,299.065355483556,332.318159495611,381.30369896202996,408.129260464076,403.73338453688194,392.16007799089,358.625263794616,372.401805424149,362.334745511993
安徽六安,舒城县,97.8564809774865,93.5006644590102,103.73177467821199,109.35105014117401,104.399504890691,111.873886438749,127.749090253216,138.21667794793498,157.07753841790998,170.890136830023,173.29432462414601,183.19487858398,199.52531266523098,215.13138754866802,238.314811851269,251.72434259515103,248.60674561042703,258.665947023267,239.911982767888,244.17453889084,256.299745757458
安徽六安,金寨县,20.4506947817194,21.2525090845429,22.0333843719736,23.4913122976429,22.4087202072295,24.6015103809668,30.922305725708497,34.0194161231747,42.0406571814344,60.4761674820277,74.67108059572169,80.5893951054805,87.7733284915582,95.7688240715229,110.216093771457,124.667964381871,126.164467079354,122.736135720242,112.613103266087,114.18263351143301,109.60710145230601
安徽六安,霍山县,48.310790417566004,48.4190605669001,49.5751148369405,53.6394133259995,51.7634455877281,59.503050710591296,70.2167731376972,76.8224406901926,92.6083069073515,121.598688055174,132.567203017659,139.77588201809198,152.42665342755,163.694315904999,184.126133755587,189.98746386206798,188.34274054302,184.927279142681,168.238834267474,170.247716598681,160.751316467251
安徽亳州,谯城区,206.621246545771,202.70293855900098,219.442016257061,233.776150796527,223.930131603553,243.495672023665,281.70851583584204,304.90043922034704,348.80567381203605,387.58703620452,406.539422587488,426.072628035932,466.534322091,531.743051935637,603.6827851191599,618.81631086502,621.038296927004,636.5541055315571,592.025465114488,649.681711550269,706.174605205703
安徽亳州,涡阳县,138.290105335488,148.94048880811098,158.83272242114,168.913721759242,160.927421363601,173.451763326048,198.470717361945,215.175651411866,248.52307361464997,275.037291425002,291.563408929921,306.502492906605,335.06514093734,372.094348407106,411.48062748238,421.66360550872605,413.765568909868,415.373116648649,372.787334574829,382.921541483993,413.99031272204604
安徽亳州,蒙城县,147.10280180592702,140.57090833869,144.178773132478,152.574331238399,145.63922907268702,155.982467927515,178.003095953024,193.262141226838,221.081661244224,241.736056078254,246.107775623442,256.89329642681804,279.79338553214797,301.075152991625,363.637396721921,368.86518459924804,364.49088241357697,392.58409033903797,385.268403251508,388.729925458866,380.88879227959
安徽亳州,利辛县,121.469268547962,126.875231206909,133.039673255536,142.433272924116,137.157423760605,146.756901534653,169.336436116975,184.88813110421,213.56240418227102,234.092228218072,241.43555572940102,252.980622896334,275.563728760635,303.79489240437596,348.026154130151,366.006325619229,358.818976054291,362.731005256186,325.793578829924,343.489537598167,349.65983532009403
安徽池州,贵池区,76.4328345684574,76.70962595527449,80.1945243887863,89.2706543832361,89.5825240060041,106.223690153964,126.82352463965701,143.882788058083,180.643045086299,208.54722996474302,284.55507908886,349.571100798121,381.750375077053,433.56045913529704,494.18776490852395,500.191757238381,492.71141554817206,484.235454588725,439.70445142892095,442.32924100212597,422.024870517353
安徽池州,东至县,58.00288547422719,57.7224372043973,59.315269674392304,64.1839133815379,61.5192669240531,66.931669432555,79.1779311235148,89.7930541953495,111.26433301982598,122.497961921077,132.088722667064,140.330664085848,152.903682386744,165.836110692541,182.75609399002698,184.88494340405802,186.534820390998,182.63573615273302,166.09126812538898,166.443102556101,158.89622551235001
安徽池州,石台县,3.7795428599335104,3.94269493187615,4.93128126420361,5.33643394115072,5.0786118226665105,5.50199441502043,6.268603473647031,6.8266386869247,8.13940197427894,8.85222711749012,9.00668895236749,9.43129515183703,10.2720235879613,14.686592828859698,24.1559642874962,24.9335928763742,24.4246467596727,23.4982388170747,21.186302507891,21.1245782864086,19.874796000187402
安徽池州,青阳县,26.3819575866646,28.7920485156745,30.217212852992297,34.9160488795566,34.5205985746885,41.959654377176,58.0371710865508,66.7417708958338,88.1380956643349,104.31576844483601,122.237656625413,134.16966322814602,146.129871166199,161.314543918841,182.359503531576,184.124993548609,180.472970469512,188.546589147373,176.746879693628,186.047542167988,179.63196932774702
安徽宣城,宣州区,174.85063379246898,168.740426075647,173.014527758973,182.979167920281,175.22083401914702,188.160798900211,219.127659010004,241.41269943194698,279.220246774788,314.40862536660103,363.166586101243,392.814903026822,430.34372505353906,476.63433208475396,538.245359474673,549.98656681442,550.7421074866099,549.7621004861841,500.291950031259,512.660975961899,493.95983103274403
安徽宣城,郎溪县,57.871911216704696,56.373620517176505,58.2660608947746,63.0286029406702,60.8211759518652,66.4685385895398,78.7782550631145,86.4707567010461,104.003469671342,120.67131188096,135.60696053908302,148.739992270767,162.12624226448,185.58821817765102,232.61833072078502,244.052467863959,240.559728463191,238.379384342822,224.91270853286102,230.54646938560302,222.505615875292
安徽宣城,广德县,109.382215639462,103.34010926707,106.24987574929501,114.48576321169699,109.6351871821,121.52553320718499,153.749069761363,171.758229363025,199.144034970691,226.36409343296103,252.15914476331398,270.879644345486,295.153718018171,325.00885982384,366.05299315067003,371.941172109396,373.459584344197,371.357422445837,350.978286866955,355.75084843103804,357.1865402886
安徽宣城,泾县,32.537747690219696,31.5415594550092,33.452273256813804,36.016344537525804,34.6951213177355,37.2357197784211,43.585726165760505,48.3098464411371,56.174793308198204,64.21377448719021,68.4508360379929,73.8152140676285,80.3952805893693,88.085560230499,101.74347943181199,106.89961299972299,106.348244236601,106.206040778112,97.1053195163609,98.65713874567919,94.1354252873375
安徽宣城,绩溪县,21.1616978939842,20.0420325703704,20.9317151533749,22.134280986147502,21.4313928461666,22.8230879437885,26.126193000904703,28.3077950884477,34.8056332042976,38.1348323759812,41.2337478600574,45.4337314435245,50.4378619520331,66.6676123550786,78.5970181294653,82.87072233221609,81.6045527442184,78.62658454840499,71.0309507485286,71.5706246397273,68.0278197118083
安徽宣城,旌德县,8.6443009964816,8.663553337148901,8.84832737477669,9.31583657080607,8.97046899261369,9.596071067274691,10.896431541440101,12.0376395512772,14.2633329834983,15.5124741868398,18.688879576162503,19.7677610458008,21.5299070249221,27.061407156880403,38.2529524015425,42.1591229332017,43.780027210734005,42.215973432439505,38.706618824217095,39.04820147713,37.5703140441076
安徽宣城,宁国市,77.8174195765519,73.4932169319019,75.3856508155382,80.5783186852793,78.3258070794752,89.2175255984458,111.194087119793,123.31185014815,142.840044805759,158.609428098775,188.94344667888402,205.824147137149,224.23541275144098,241.580853337679,263.01158130938103,268.91368456362403,271.152573388587,266.672590919102,251.811218171889,255.143970681925,242.892446591792
北京,东城区,60.1037501206734,57.902079649815796,57.7606247349306,60.6095220958738,56.4288100281902,60.0642938280319,68.0246650076958,72.7929505830147,80.41331897941029,87.2499284090895,86.7996561388015,87.7495804907264,96.70797288231739,100.359165787042,88.4000138005707,90.641296776221,72.1529478987858,71.8472997659121,66.30970078716,68.5369531915394,60.110171035624305
北京,西城区,74.7632013696181,72.0245381009904,71.8485819873527,75.3923323631601,70.1919344253098,74.7141215909665,84.61604671689,90.5473287739939,100.02632360853501,108.53039875277,107.970303977534,109.15191719578199,120.295283341419,124.837011100955,109.96099277632001,112.748930136275,89.7512278740993,89.5615993568212,82.7068975193159,85.8053384764864,75.0802885506937
北京,朝阳区,614.609959131778,599.042023309211,617.014193078531,657.261845883875,618.863101717827,661.0161740543709,756.1493997329651,810.9765156540741,897.728582633088,979.306978101558,980.8634777908329,992.0929424620191,1099.5698121298399,1151.37456750374,1019.1156062537299,1045.7963323751198,832.662018451011,826.9302312435909,760.8198266011781,775.588266874973,678.119608582312
北京,丰台区,298.045591481096,287.310369007366,289.48356242630103,304.847694178583,285.842304655823,305.832594822406,346.805024339053,372.841942010563,414.608244115675,458.109172806643,457.93407437290006,462.945646401796,510.20796644085806,533.73358901146,470.132012999783,482.06672090011403,383.738276414083,389.880124095696,363.365146167781,380.530980611906,334.187389198373
北京,石景山区,96.862074817007,94.16893723701591,96.1622878032676,101.00581382627401,94.3476221427033,100.48585941066,113.803334540003,121.780541020165,134.675965119988,146.18380240169,146.624738534783,148.258499773862,163.39427374492098,169.563196484064,149.35744823813,153.14423843906698,121.90699659089701,122.712024062566,117.098789486248,125.02028254046,110.487951484826
北京,海淀区,354.140430443895,345.183627313403,361.725073833619,382.361912913442,361.58630218827,392.695111000459,444.739323040194,479.295744306679,531.899348669848,579.8855786100711,581.011867862563,587.384946958332,647.351328681635,680.284280581356,599.776566174372,615.569755823378,490.01033855072194,498.499293648599,469.97034011389405,497.041361738491,436.43237618580696
北京,门头沟区,93.1124464703381,89.7496645244034,90.56543947985641,95.1731403874812,88.7206576783027,96.6091362815565,109.773998982056,117.589541542431,130.74002201414302,147.935460164673,154.099273383968,155.785716152443,171.689946879176,180.320127145824,158.97921844771602,164.183015912727,131.101200006571,132.413860277341,124.43069994189,132.093006867877,117.057429755025
北京,房山区,391.636713910583,379.740418503114,382.646169535685,402.93717128545995,381.079380416027,412.935791399452,470.60833452146807,511.18115820068294,566.282146580905,621.1291568475849,622.906707701251,629.854753875778,694.333400126703,723.728293114688,641.211780872665,659.063140637852,524.632260787869,539.0377164828,503.047370671859,531.624692956176,470.38582568487897
北京,通州区,598.2651696099949,592.5187925008111,614.790787580189,650.312919424899,636.1559525759769,715.908181753857,831.566823257343,925.9693284134711,1053.19166422394,1234.78843430923,1334.52851110767,1403.33811427902,1550.2639455823999,1641.3311120728401,1491.40371715109,1570.3939288821998,1261.1502068023199,1252.46883973885,1152.33799596424,1174.7062811660699,1027.08021460043
北京,顺义区,404.451268233641,401.02017732580305,420.520732162605,443.58487135373997,428.061256759392,462.864796224148,530.280875403447,579.565708756686,654.88756409248,731.179589196332,759.061336726675,777.822065395149,863.58438701283,922.198659302801,815.98771656996,840.631479111274,669.6085672511671,709.840972679507,697.5397997830979,781.583297527667,714.13254926427
北京,昌平区,378.82215958752596,375.676609030429,400.835926586772,427.675751732756,425.317994549626,466.34288458419195,534.626237279664,578.9376627254401,644.080398276432,705.947031503111,711.247356573892,719.467939195244,793.271737739507,833.1792300183259,734.774695761306,758.758039647237,603.992123343212,617.5195197368259,587.786779521766,636.558549707359,576.056803472217
北京,大兴区,328.92019084622103,318.706419496099,323.754674762805,343.262888206497,343.656789793383,381.961869843534,441.27432019344394,497.29167866352196,553.953972242598,645.608935998037,660.308185549678,668.5536728975719,736.854742110798,774.215930524064,683.2483562090571,701.278192911097,558.511942645106,591.463840297714,564.850805699415,643.2021668626701,592.86777480332
北京,怀柔区,135.99383447745498,135.27778057890401,141.598345853426,151.11652373232002,149.755901178182,161.018549092336,184.277203514294,201.445764522001,222.747695430771,245.02941567151998,252.737210150958,256.667886920693,282.871221825514,296.897946902765,263.425294152688,270.224460009149,215.21379531715098,217.301434813393,203.07347432983,209.39557748598298,188.45400678642198
北京,平谷区,139.364511023131,135.441101526979,139.212018400465,147.033652325165,149.334581043576,165.981551967126,192.516461097771,211.409956363878,234.715630908543,256.90015423058,261.162263882699,277.968307736676,310.004651748195,327.83661125191503,289.533146245772,296.994247343091,236.439475858805,240.759471516673,229.30645159726902,247.323315836256,224.823120754227
北京,密云县,166.110530240594,161.5052034168,165.375367583535,176.438371523495,183.18063185690102,202.35697464380098,233.419296005336,251.749836063109,278.544692273627,303.731665497114,307.92491254417,313.988294817157,346.733463748797,362.32206543226397,320.15853679091697,332.471735163749,265.61431143692704,270.39522193013,253.12037784972,263.45681916636596,235.881808986563
北京,延庆县,110.374698247157,111.500171962131,121.64519823469,133.759292085153,139.64421794764502,152.089130265405,173.092129178368,187.447584710202,207.937875608779,227.802368250445,228.902229080821,231.98968235261898,255.68965453454902,268.54027984862,236.95075874369002,243.39451584973602,193.748682394881,195.309147883803,183.269520779321,189.183994666393,167.485910806226
